LC_PLY_PID,DT_CREATE,DT_RETIRE,LOC_PID,NAME,POSTCODE,PRIM_PCODE,LOCCL_CODE,DT_GAZETD,STATE_PID
26847,"""2016-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2058,JINGERA,,,G,"""1899-11-30T00:00:00.000Z""",1
20984,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4415,WOODFORD ISLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
20985,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2139,KIAH,,,G,"""1899-11-30T00:00:00.000Z""",1
25117,"""2015-09-03T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW802,CANBELEGO,,,G,"""1899-11-30T00:00:00.000Z""",1
25162,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4338,WILLOW VALE,,2534,G,"""1899-11-30T00:00:00.000Z""",1
25176,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3939,TOOLIJOOA,,,G,"""1899-11-30T00:00:00.000Z""",1
25007,"""2015-09-03T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW301,BERAMBING,,,G,"""1899-11-30T00:00:00.000Z""",1
30354,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3674,ST JOHNS PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
30360,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3019,NORTH HARBOUR,,,G,"""1899-11-30T00:00:00.000Z""",1
26665,"""2016-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1707,GOBARRALONG,,,G,"""1899-11-30T00:00:00.000Z""",1
30313,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4433,WOOLGOOLGA,,,G,"""1899-11-30T00:00:00.000Z""",1
26545,"""2016-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW640,BUCKENBOWRA,,,G,"""1899-11-30T00:00:00.000Z""",1
30326,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW385,BLACK CREEK,,2439,G,"""1899-11-30T00:00:00.000Z""",1
31174,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2441,LUDDENHAM,,,G,"""1899-11-30T00:00:00.000Z""",1
31227,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1824,GUNDERMAN,,,G,"""1899-11-30T00:00:00.000Z""",1
31229,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3640,SPENCER,,,G,"""1899-11-30T00:00:00.000Z""",1
31237,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW412,BLAXLANDS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
31242,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4158,WAMBOIN,,,G,"""1899-11-30T00:00:00.000Z""",1
31249,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW609,BROOMAN,,,G,"""1899-11-30T00:00:00.000Z""",1
31257,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW434,BOBS FARM,,,G,"""1899-11-30T00:00:00.000Z""",1
29690,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3330,RABY,,,G,"""1899-11-30T00:00:00.000Z""",1
25935,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2344,LILLI PILLI,,2229,G,"""1899-11-30T00:00:00.000Z""",1
30323,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW598,BROKEN HEAD,,,G,"""1899-11-30T00:00:00.000Z""",1
24687,"""2015-09-03T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4066,UPPER KANGAROO RIVER,,,G,"""1899-11-30T00:00:00.000Z""",1
30325,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4085,UPSALLS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
30330,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW411,BLAXLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
24830,"""2015-09-03T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2835,MOZART,,,G,"""1899-11-30T00:00:00.000Z""",1
25913,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4200,WARRAWEE,,,G,"""1899-11-30T00:00:00.000Z""",1
24804,"""2015-09-03T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1306,DRIPSTONE,,,G,"""1899-11-30T00:00:00.000Z""",1
30872,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3265,POLA CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
30880,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW109,AUSTRAL,,,G,"""1899-11-30T00:00:00.000Z""",1
29879,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4102,VALERY,,,G,"""1899-11-30T00:00:00.000Z""",1
20690,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4495,YANNERGEE,,,G,"""1899-11-30T00:00:00.000Z""",1
20694,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2346,LILLIAN ROCK,,,G,"""1899-11-30T00:00:00.000Z""",1
29901,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW538,BOWMAN,,,G,"""1899-11-30T00:00:00.000Z""",1
29902,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW539,BOWMAN FARM,,,G,"""1899-11-30T00:00:00.000Z""",1
29913,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3618,SOUTH GUNDURIMBA,,,G,"""1899-11-30T00:00:00.000Z""",1
29666,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1387,EATONSVILLE,,,G,"""1899-11-30T00:00:00.000Z""",1
29676,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3739,SWAN BAY,,2471,G,"""1899-11-30T00:00:00.000Z""",1
20220,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1372,EAST KILLARA,,,G,"""1899-11-30T00:00:00.000Z""",1
29708,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3141,OXLEY PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
14287,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1618,GEORGES CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
24712,"""2015-09-03T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2851,MULLION CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
26704,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3506,SANDIGO,,,G,"""1899-11-30T00:00:00.000Z""",1
26705,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1599,GALORE,,,G,"""1899-11-30T00:00:00.000Z""",1
28562,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3296,PULGANBAR,,,G,"""1899-11-30T00:00:00.000Z""",1
14294,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4448,WOOTTON,,,G,"""1899-11-30T00:00:00.000Z""",1
25693,"""2016-02-29T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW728,BURROWAY,,,G,"""1899-11-30T00:00:00.000Z""",1
14295,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1046,COOLONGOLOOK,,,G,"""1899-11-30T00:00:00.000Z""",1
14297,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW581,BRINERVILLE,,,G,"""1899-11-30T00:00:00.000Z""",1
26869,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3194,PEAK VIEW,,,G,"""1899-11-30T00:00:00.000Z""",1
14303,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW70,ARATULA,,,G,"""1899-11-30T00:00:00.000Z""",1
14316,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4156,WAMBAN,,,G,"""1899-11-30T00:00:00.000Z""",1
24944,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3247,PINNACLE,,,G,"""1899-11-30T00:00:00.000Z""",1
25927,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1921,HILL END,,,G,"""1899-11-30T00:00:00.000Z""",1
15307,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3353,RAWSONVILLE,,,G,"""1899-11-30T00:00:00.000Z""",1
14331,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1255,DERRIWONG,,,G,"""1899-11-30T00:00:00.000Z""",1
25909,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3716,STUBBO,,,G,"""1899-11-30T00:00:00.000Z""",1
25846,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3764,TALLAWANG,,,G,"""1899-11-30T00:00:00.000Z""",1
15309,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1230,DAVIDSON,,,G,"""1899-11-30T00:00:00.000Z""",1
15310,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2097,KARIONG,,,G,"""1899-11-30T00:00:00.000Z""",1
14338,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3275,PORTERS RETREAT,,,G,"""1899-11-30T00:00:00.000Z""",1
14339,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1834,GURNANG,,,G,"""1899-11-30T00:00:00.000Z""",1
26009,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2621,MIDDLE BROOK,,,G,"""1899-11-30T00:00:00.000Z""",1
25822,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW568,BREEZA,,,G,"""1899-11-30T00:00:00.000Z""",1
25820,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1184,CURRABUBULA,,,G,"""1899-11-30T00:00:00.000Z""",1
25821,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1347,DURI,,,G,"""1899-11-30T00:00:00.000Z""",1
25956,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1122,CRAWNEY,,,G,"""1899-11-30T00:00:00.000Z""",1
25899,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1827,GUNGALMAN,,,G,"""1899-11-30T00:00:00.000Z""",1
25266,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW442,BOGAN,,,G,"""1899-11-30T00:00:00.000Z""",1
30912,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW811,CANOWINDRA,,,G,"""1899-11-30T00:00:00.000Z""",1
30348,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5132,CHARLOTTE PASS,,,G,"""1899-11-30T00:00:00.000Z""",1
30353,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW25,ALBION PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
30355,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1136,CROOM,,,G,"""1899-11-30T00:00:00.000Z""",1
30365,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3744,SWANS CROSSING,,,G,"""1899-11-30T00:00:00.000Z""",1
20842,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3175,PANGEE,,,G,"""1899-11-30T00:00:00.000Z""",1
30320,"""2019-08-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3959,TOTTENHAM,,,G,"""1899-11-30T00:00:00.000Z""",1
10333,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1914,HERNANI,,,G,"""1899-11-30T00:00:00.000Z""",1
10348,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2160,KILLIMICAT,,,G,"""1899-11-30T00:00:00.000Z""",1
25026,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW362,BIMBI,,,G,"""1899-11-30T00:00:00.000Z""",1
17053,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1250,DENISTONE,,,G,"""1899-11-30T00:00:00.000Z""",1
17044,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2848,MULLENGANDRA,,,G,"""1899-11-30T00:00:00.000Z""",1
18223,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3430,ROSE VALLEY,,2630,G,"""1899-11-30T00:00:00.000Z""",1
17046,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2070,JUNEE REEFS,,,G,"""1899-11-30T00:00:00.000Z""",1
17047,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3203,PEJAR,,,G,"""1899-11-30T00:00:00.000Z""",1
17056,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3602,SOLDIERS POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
28726,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3842,TEXAS,,,G,"""1899-11-30T00:00:00.000Z""",1
29706,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5128,TOLBAR,,,G,"""1899-11-30T00:00:00.000Z""",1
30947,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4532,YELGUN,,,G,"""1899-11-30T00:00:00.000Z""",1
30996,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW84,ARMATREE,,,G,"""1899-11-30T00:00:00.000Z""",1
31041,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW447,BOGGABRI,,,G,"""1899-11-30T00:00:00.000Z""",1
30860,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4230,WATTLE SPRINGS,,,G,"""1899-11-30T00:00:00.000Z""",1
30883,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2162,KILLONGBUTTA,,,G,"""1899-11-30T00:00:00.000Z""",1
22257,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5104,WHITLOW,,,G,"""1899-11-30T00:00:00.000Z""",1
30907,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3973,TRIAMBLE,,,G,"""1899-11-30T00:00:00.000Z""",1
22269,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3185,PARRAWEENA,,,G,"""1899-11-30T00:00:00.000Z""",1
28712,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW487,BOOLCARROLL,,,G,"""1899-11-30T00:00:00.000Z""",1
18067,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2649,MILROY,,2850,G,"""1899-11-30T00:00:00.000Z""",1
22209,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2451,MACDONALDS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
22253,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2626,MIDDLE FLAT,,,G,"""1899-11-30T00:00:00.000Z""",1
30990,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4108,VERGES CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
31316,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3483,RYDAL,,,G,"""1899-11-30T00:00:00.000Z""",1
31317,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2761,MOSS VALE,,,G,"""1899-11-30T00:00:00.000Z""",1
31026,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1382,EAST WARDELL,,,G,"""1899-11-30T00:00:00.000Z""",1
31318,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3737,SUTTON FOREST,,,G,"""1899-11-30T00:00:00.000Z""",1
31321,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW561,BRAYTON,,,G,"""1899-11-30T00:00:00.000Z""",1
31048,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3287,PRETTY BEACH,,2539,G,"""1899-11-30T00:00:00.000Z""",1
31344,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3289,PRETTY PINE,,,G,"""1899-11-30T00:00:00.000Z""",1
31075,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3211,PENRITH,,,G,"""1899-11-30T00:00:00.000Z""",1
31348,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3332,RAINBOW FLAT,,,G,"""1899-11-30T00:00:00.000Z""",1
31350,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1790,GREGADOO,,,G,"""1899-11-30T00:00:00.000Z""",1
31081,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4401,WONBOYN,,,G,"""1899-11-30T00:00:00.000Z""",1
31354,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3830,TERMEIL,,,G,"""1899-11-30T00:00:00.000Z""",1
31090,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3713,STROUD ROAD,,,G,"""1899-11-30T00:00:00.000Z""",1
31098,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2983,NEWRYBAR,,,G,"""1899-11-30T00:00:00.000Z""",1
31103,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2326,LENNOX HEAD,,,G,"""1899-11-30T00:00:00.000Z""",1
31104,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4436,WOOLLAMIA,,,G,"""1899-11-30T00:00:00.000Z""",1
14178,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4416,WOODFORD,,,G,"""1899-11-30T00:00:00.000Z""",1
21814,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3863,THE MARRA,,,G,"""1899-11-30T00:00:00.000Z""",1
22186,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3186,PATCHS BEACH,,,G,"""1899-11-30T00:00:00.000Z""",1
22247,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2467,MAIN ARM,,,G,"""1899-11-30T00:00:00.000Z""",1
31307,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1200,DALGETY,,,G,"""1899-11-30T00:00:00.000Z""",1
21747,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW872,CATHUNDRAL,,,G,"""1899-11-30T00:00:00.000Z""",1
24878,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2229,KULNURA,,,G,"""1899-11-30T00:00:00.000Z""",1
30925,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1171,CUMBORAH,,,G,"""1899-11-30T00:00:00.000Z""",1
30926,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2343,LIGHTNING RIDGE,,,G,"""1899-11-30T00:00:00.000Z""",1
30965,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1225,DARLINGTON POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
31019,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4255,WELBY,,,G,"""1899-11-30T00:00:00.000Z""",1
31032,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW142,BALCOLYN,,,G,"""1899-11-30T00:00:00.000Z""",1
31033,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4520,YARRAWONGA PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
21625,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3596,SMITHTOWN,,,G,"""1899-11-30T00:00:00.000Z""",1
29821,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW400,BLACKSMITHS,,,G,"""1899-11-30T00:00:00.000Z""",1
31089,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW418,BLUE BAY,,,G,"""1899-11-30T00:00:00.000Z""",1
31101,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3384,REVESBY HEIGHTS,,,G,"""1899-11-30T00:00:00.000Z""",1
31107,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3743,SWANHAVEN,,,G,"""1899-11-30T00:00:00.000Z""",1
31037,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1427,EMERALD HILL,,,G,"""1899-11-30T00:00:00.000Z""",1
29892,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3541,SEAFORTH,,,G,"""1899-11-30T00:00:00.000Z""",1
31044,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW62,APPIN,,,G,"""1899-11-30T00:00:00.000Z""",1
31045,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW868,CATARACT,,,G,"""1899-11-30T00:00:00.000Z""",1
31055,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3910,TINDERRY,,,G,"""1899-11-30T00:00:00.000Z""",1
31063,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3486,RYE PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
31095,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2731,MOORE CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
30868,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2042,JERRAWANGALA,,,G,"""1899-11-30T00:00:00.000Z""",1
20793,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4081,UPPER TAYLORS ARM,,,G,"""1899-11-30T00:00:00.000Z""",1
30949,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3471,RUN-O-WATERS,,,G,"""1899-11-30T00:00:00.000Z""",1
31319,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3711,STROUD,,,G,"""1899-11-30T00:00:00.000Z""",1
30955,"""2020-02-26T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3151,PADSTOW,,,G,"""1899-11-30T00:00:00.000Z""",1
31302,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4229,WATTLE RIDGE,,,G,"""1899-11-30T00:00:00.000Z""",1
25549,"""2015-12-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3700,STONEHENGE,,,G,"""1899-11-30T00:00:00.000Z""",1
31304,"""2020-06-04T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1821,GUNDAROO,,,G,"""1899-11-30T00:00:00.000Z""",1
12834,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW64,APPLEBY,,,G,"""1899-11-30T00:00:00.000Z""",1
30236,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2865,MUNDONGO,,,G,"""1899-11-30T00:00:00.000Z""",1
30237,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2253,LACMALAC,,,G,"""1899-11-30T00:00:00.000Z""",1
19104,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW83,ARKSTONE,,,G,"""1899-11-30T00:00:00.000Z""",1
24880,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3347,RAVENSDALE,,,G,"""1899-11-30T00:00:00.000Z""",1
20742,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4180,WARDROP VALLEY,,,G,"""1899-11-30T00:00:00.000Z""",1
20333,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2501,MANOBALAI,,,G,"""1899-11-30T00:00:00.000Z""",1
14603,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1509,FARMBOROUGH HEIGHTS,,,G,"""1899-11-30T00:00:00.000Z""",1
20743,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3069,NUMINBAH,,,G,"""1899-11-30T00:00:00.000Z""",1
24656,"""2015-09-03T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2862,MUNDAMIA,,,G,"""1899-11-30T00:00:00.000Z""",1
20744,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4057,UPPER CRYSTAL CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
20745,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW918,CHILLINGHAM,,,G,"""1899-11-30T00:00:00.000Z""",1
10730,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2144,KIAR,,,G,"""1899-11-30T00:00:00.000Z""",1
31000,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1455,ERSKINEVILLE,,,G,"""1899-11-30T00:00:00.000Z""",1
31001,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1489,EVELEIGH,,,G,"""1899-11-30T00:00:00.000Z""",1
